URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
bctech2025,https://insights.blackcoffer.com/data-engineering-and-management-tool-airbyte-with-custom-data-connectors-to-manage-crm-database/,28.0,8,0.5555555401234572,0.0506329113211914,28.605263157894736,0.32750689972401104,11.5731080230475,28.605263157894736,297.0,652.0,1.7221711131554738,24.0,5.145354185832566
bctech2026,https://insights.blackcoffer.com/text-summarizing-tool-to-scrape-and-summarize-pubmed-medical-papers/,40.0,10,0.5999999880000003,0.0665778960498297,29.55263157894737,0.3490650044523598,11.960678633359892,29.55263157894737,269.0,669.0,1.642920747996438,8.0,5.150489759572573
bctech2027,https://insights.blackcoffer.com/7up7down-10updown-snakes-and-ladder-games-built-using-oops/,31.0,14,0.37777776938271623,0.06419400846762624,22.891304347826086,0.33903133903133903,9.29213427474297,22.891304347826086,276.0,651.0,1.708452041785375,10.0,5.255460588793922
bctech2028,https://insights.blackcoffer.com/data-studio-dashboard-with-a-data-pipeline-tool-synced-with-podio-using-custom-webhooks-and-google-cloud-function/,35.0,12,0.4893616917157087,0.059418457573427994,31.384615384615383,0.3022875816993464,12.674761186525892,31.384615384615383,273.0,732.0,1.6560457516339868,1.0,5.176470588235294
bctech2029,https://insights.blackcoffer.com/end-to-end-tool-to-optimize-routing-and-planning-of-field-engineers-using-googles-cvrp-tw-algorithm/,45.0,17,0.4516128959417275,0.07425149691706408,29.195652173913043,0.3298585256887565,11.81020427984072,29.195652173913043,340.0,761.0,1.6693968726731199,23.0,5.1206254653760235
bctech2030,https://insights.blackcoffer.com/end-to-end-tool-to-predict-biofuel-prices-using-ieso-data/,31.0,13,0.40909089979338864,0.06214689256758914,32.59375,0.3451581975071908,13.175563279002876,32.59375,259.0,661.0,1.7238734419942474,5.0,5.286673058485139
bctech2031,https://insights.blackcoffer.com/etl-discovery-tool-using-llma-langchain-openai/,28.0,12,0.39999999000000025,0.0438596490747153,29.954545454545453,0.3216995447647951,12.1104979997241,29.954545454545453,351.0,801.0,1.6828528072837632,16.0,5.298179059180576
bctech2032,https://insights.blackcoffer.com/gpt-ocr-api/,5.0,6,-0.09090908264462885,0.02330508469638753,32.27272727272727,0.29577464788732394,13.027400768245839,32.27272727272727,165.0,423.0,1.6056338028169015,7.0,4.922535211267606
bctech2033,https://insights.blackcoffer.com/dockerize-the-aws-lambda-for-serverless-architecture/,12.0,10,0.09090908677685969,0.03481012652719917,25.235294117647058,0.36247086247086246,10.239105992047168,25.235294117647058,256.0,542.0,1.8146853146853146,2.0,5.46037296037296
bctech2034,https://insights.blackcoffer.com/design-and-develop-a-product-recommendation-engine-based-on-the-features-of-products/,38.0,13,0.49019606881968497,0.053459119440818534,30.386363636363637,0.31114435302916976,12.279003195757124,30.386363636363637,335.0,784.0,1.669409124906507,1.0,5.044876589379207
bctech2035,https://insights.blackcoffer.com/database-discovery-tool-using-openai/,31.0,16,0.31914892937981004,0.0687134501919394,22.697674418604652,0.3790983606557377,9.230709111704156,22.697674418604652,302.0,606.0,1.7889344262295082,5.0,5.363729508196721
bctech2036,https://insights.blackcoffer.com/automate-the-data-management-process/,21.0,15,0.16666666203703717,0.04884667564606964,22.037037037037038,0.28319327731092436,8.928092125739186,22.037037037037038,251.0,687.0,1.6184873949579832,2.0,4.9109243697478995
bctech2037,https://insights.blackcoffer.com/realtime-kibana-dashboard-for-a-financial-tech-firm/,35.0,26,0.14754098118785278,0.07850707840603979,41.87096774193548,0.261171032357473,16.852855509717184,41.87096774193548,240.0,749.0,1.6201848998459167,13.0,4.922187981510016
bctech2038,https://insights.blackcoffer.com/data-management-etl-and-data-automation/,6.0,9,-0.19999998666666757,0.03554502361245255,36.1578947368421,0.27219796215429404,14.572037079598559,36.1578947368421,121.0,387.0,1.522561863173217,7.0,4.813682678311499
bctech2039,https://insights.blackcoffer.com/data-management-egeas/,8.0,2,0.599999940000006,0.030395136685729067,32.93333333333333,0.2854251012145749,13.287503373819163,32.93333333333333,91.0,303.0,1.54251012145749,5.0,4.84412955465587
bctech2040,https://insights.blackcoffer.com/design-and-develop-powershell-script/,4.0,1,0.599999880000024,0.013850415474098573,189.0,0.2751322751322751,75.71005291005291,189.0,115.0,363.0,1.5908289241622575,13.0,5.068783068783069
bctech2041,https://insights.blackcoffer.com/design-and-develop-jenkins-shared-library/,4.0,2,0.33333327777778704,0.021818181738842975,102.75,0.30656934306569344,41.222627737226276,102.75,78.0,272.0,1.6009732360097324,9.0,5.0
bctech2042,https://insights.blackcoffer.com/design-and-develop-retool-app-for-wholecell-io-and-asana-data-using-their-apis/,5.0,2,0.4285713673469475,0.023809523728539034,65.85714285714286,0.27114967462039047,26.451317012705303,65.85714285714286,90.0,297.0,1.5900216919739696,6.0,4.947939262472885
bctech2043,https://insights.blackcoffer.com/design-and-develop-a-retool-app-that-will-show-stock-and-crypto-related-information-using-iex-api/,6.0,2,0.4999999375000079,0.020202020151005,79.71428571428571,0.25806451612903225,31.9889400921659,79.71428571428571,100.0,369.0,1.5788530465949822,2.0,4.792114695340501
bctech2044,https://insights.blackcoffer.com/crm-monday-com-make-com-to-data-warehouse-to-klipfolio-dashboard/,10.0,9,0.05263157617728546,0.03362831852455165,28.285714285714285,0.31691919191919193,11.44105339105339,28.285714285714285,167.0,474.0,1.6628787878787878,7.0,5.244949494949495
bctech2045,https://insights.blackcoffer.com/ner-task-using-bert-with-data-in-xml-format/,7.0,6,0.07692307100591762,0.032745591857064,29.61904761904762,0.26366559485530544,11.953085285561171,29.61904761904762,123.0,371.0,1.5916398713826367,7.0,4.905144694533762
bctech2046,https://insights.blackcoffer.com/qualtrics-api-integration-using-python/,6.0,3,0.33333329629630043,0.02803738309022622,29.0,0.2952586206896552,11.718103448275862,29.0,96.0,302.0,1.6185344827586208,5.0,4.984913793103448
bctech2047,https://insights.blackcoffer.com/design-and-develop-mlops-framework-for-data-centric-ai/,11.0,3,0.5714285306122479,0.030701754318636504,50.76923076923077,0.296969696969697,20.426480186480187,50.76923076923077,145.0,421.0,1.6363636363636365,1.0,4.9393939393939394
bctech2048,https://insights.blackcoffer.com/nlp-based-approach-for-data-transformation/,5.0,5,0.0,0.03448275850178359,50.666666666666664,0.31140350877192985,20.39122807017544,50.666666666666664,100.0,276.0,1.6469298245614035,2.0,5.087719298245614
bctech2049,https://insights.blackcoffer.com/an-etl-tool-to-pull-data-from-shiphero-to-google-bigquery-data-warehouse/,8.0,7,0.06666666222222252,0.03282275703977515,40.388888888888886,0.3012379642365887,16.27605074125019,40.388888888888886,151.0,444.0,1.6313617606602475,9.0,4.936726272352132
bctech2050,https://insights.blackcoffer.com/plaid-financial-analytics-a-data-driven-dashboard-to-generate-insights/,8.0,1,0.7777776913580343,0.02368421046398892,46.07692307692308,0.3071786310517529,18.553640683189936,46.07692307692308,132.0,367.0,1.681135225375626,2.0,5.096828046744574
bctech2051,https://insights.blackcoffer.com/recommendation-engine-for-insurance-sector-to-expand-business-in-the-rural-area/,12.0,9,0.14285713605442207,0.03505843065933484,41.27272727272727,0.31387665198237885,16.63464156988386,41.27272727272727,224.0,546.0,1.7114537444933922,5.0,5.069383259911894
bctech2052,https://insights.blackcoffer.com/data-from-crm-via-zapier-to-google-sheets-dynamic-to-powerbi/,10.0,0,0.99999990000001,0.02624671909121596,31.842105263157894,0.26611570247933886,12.843288386254892,31.842105263157894,111.0,369.0,1.5669421487603306,8.0,4.7190082644628095
bctech2053,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,11.0,1,0.8333332638888947,0.0272727272107438,32.7,0.2798165137614679,13.19192660550459,32.7,119.0,391.0,1.6314984709480123,13.0,5.0932721712538225
bctech2054,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,11.0,4,0.46666663555555765,0.03631961250285808,24.85185185185185,0.23248882265275708,10.033736269801844,24.85185185185185,109.0,378.0,1.518628912071535,16.0,4.563338301043219
bctech2055,https://insights.blackcoffer.com/monday-com-to-kpi-dashboard-to-manage-view-and-generate-insights-from-the-crm-data/,18.0,7,0.4399999824000007,0.059808612297108585,24.24137931034483,0.2631578947368421,9.80181488203267,24.24137931034483,141.0,413.0,1.5490753911806543,6.0,4.7453769559032715
bctech2056,https://insights.blackcoffer.com/data-management-for-a-political-saas-application/,26.0,16,0.238095232426304,0.04570184978704913,23.333333333333332,0.3054421768707483,9.455510204081632,23.333333333333332,325.0,882.0,1.5952380952380953,9.0,4.906802721088435
bctech2057,https://insights.blackcoffer.com/google-lsa-ads-google-local-service-ads-etl-tools-and-dashboards/,9.0,13,-0.18181817355371938,0.04417670673860099,38.166666666666664,0.3027656477438137,15.38777292576419,38.166666666666664,149.0,456.0,1.6564774381368268,1.0,5.080058224163028
bctech2058,https://insights.blackcoffer.com/ad-networks-marketing-campaign-data-dashboard-in-looker-google-data-studio/,17.0,10,0.2592592496570648,0.04205607470084723,72.83333333333333,0.35812356979405036,29.27658276125095,72.83333333333333,193.0,627.0,1.6842105263157894,1.0,5.386727688787185
bctech2059,https://insights.blackcoffer.com/analytical-solution-for-a-tech-firm/,8.0,10,-0.11111110493827195,0.05027932946849349,55.1,0.294010889292196,22.15760435571688,55.1,116.0,354.0,1.6678765880217785,2.0,5.221415607985481
bctech2060,https://insights.blackcoffer.com/ai-solution-for-a-technology-information-and-internet-firm/,9.0,2,0.636363578512402,0.028720626556865206,77.14285714285714,0.3388888888888889,30.992698412698413,77.14285714285714,122.0,377.0,1.6851851851851851,1.0,5.122222222222222
bctech2061,https://insights.blackcoffer.com/ai-and-nlp-based-solutions-to-automate-data-discovery-for-venture-capital-and-private-equity-principals/,8.0,6,0.14285713265306196,0.02269043756452117,28.558823529411764,0.2955715756951596,11.54175804204277,28.558823529411764,210.0,565.0,1.5396498455200824,29.0,4.82183316168898
bctech2062,https://insights.blackcoffer.com/an-etl-solution-for-an-internet-publishing-firm/,23.0,7,0.5333333155555561,0.06224066377128493,31.26923076923077,0.23247232472324722,12.600681237581608,31.26923076923077,149.0,487.0,1.5547355473554736,18.0,4.617466174661747
bctech2063,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,5.0,9,-0.2857142653061239,0.02729044828988217,26.375,0.245260663507109,10.648104265402845,26.375,148.0,520.0,1.528436018957346,26.0,4.600710900473934
bctech2064,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,7.0,4,0.2727272479338866,0.02570093451939034,22.6,0.2890855457227139,9.155634218289086,22.6,156.0,410.0,1.603244837758112,8.0,5.025073746312684
bctech2065,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,9.0,2,0.636363578512402,0.02494331060103558,39.35294117647059,0.28998505231689087,15.857170491514992,39.35294117647059,151.0,401.0,1.5844544095665172,4.0,4.853512705530643
bctech2066,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,11.0,6,0.2941176297577865,0.05610561037588908,51.22222222222222,0.27765726681127983,20.599951795613404,51.22222222222222,93.0,287.0,1.6030368763557483,3.0,4.926247288503254
bctech2067,https://insights.blackcoffer.com/golden-record-a-knowledge-graph-database-approach-to-unfold-discovery-using-neo4j/,14.0,8,0.27272726033057904,0.05034324931271568,31.083333333333332,0.2479892761394102,12.532529043789097,31.083333333333332,131.0,419.0,1.5375335120643432,12.0,4.690348525469169
bctech2068,https://insights.blackcoffer.com/advanced-ai-for-trading-automation/,12.0,6,0.3333333148148158,0.045226130539632835,24.692307692307693,0.2803738317757009,9.989072609633359,24.692307692307693,137.0,378.0,1.587227414330218,9.0,4.838006230529595
bctech2069,https://insights.blackcoffer.com/create-a-knowledge-graph-to-provide-real-time-analytics-recommendations-and-a-single-source-of-truth/,3.0,3,0.0,0.021428571352040817,34.75,0.33573141486810554,14.034292565947244,34.75,104.0,272.0,1.6786570743405276,2.0,5.139088729016787
bctech2070,https://insights.blackcoffer.com/advanced-ai-for-thermal-person-detection/,7.0,0,0.9999998571428775,0.03181818167355372,35.44444444444444,0.3166144200626959,14.304423545802857,35.44444444444444,71.0,214.0,1.6175548589341693,2.0,5.072100313479623
bctech2071,https://insights.blackcoffer.com/advanced-ai-for-road-cam-threat-detection/,3.0,6,-0.33333329629630043,0.034615384482248525,34.63636363636363,0.3333333333333333,13.987878787878788,34.63636363636363,94.0,252.0,1.6771653543307086,1.0,5.2493438320209975
bctech2072,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,6.0,2,0.4999999375000079,0.028880866321729724,37.63636363636363,0.3140096618357488,15.180149319279753,37.63636363636363,91.0,269.0,1.6400966183574879,3.0,5.125603864734299
bctech2073,https://insights.blackcoffer.com/handgun-detection-using-yolo/,4.0,0,0.9999997500000625,0.01687763705958803,48.0,0.34523809523809523,19.33809523809524,48.0,91.0,231.0,1.6875,2.0,5.3601190476190474
bctech2074,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,5.0,6,-0.09090908264462885,0.03594771230082447,27.625,0.32805429864253394,11.181221719457014,27.625,107.0,288.0,1.6877828054298643,5.0,5.171945701357466
bctech2075,https://insights.blackcoffer.com/car-detection-in-satellite-images/,15.0,3,0.6666666296296316,0.04556962013779843,28.59090909090909,0.28298887122416533,11.549559184853303,28.59090909090909,129.0,372.0,1.589825119236884,11.0,4.891891891891892
bctech2076,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,14.0,4,0.5555555246913597,0.040089086770402925,31.90909090909091,0.31339031339031337,12.88899248899249,31.90909090909091,150.0,425.0,1.621082621082621,15.0,5.084045584045584
bctech2077,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,8.0,9,-0.05882352595155729,0.037946428486726726,33.38095238095238,0.30099857346647646,13.472780381767544,33.38095238095238,167.0,453.0,1.6704707560627674,12.0,4.981455064194009
bctech2078,https://insights.blackcoffer.com/data-transformation/,20.0,13,0.21212120569329682,0.0706638114118548,28.46153846153846,0.2797297297297297,11.496507276507277,28.46153846153846,159.0,434.0,1.6175675675675676,12.0,4.854054054054054
bctech2079,https://insights.blackcoffer.com/e-commerce-store-analysis-purchase-behavior-ad-spend-conversion-traffic-etc/,9.0,3,0.4999999583333368,0.028103044430672026,31.25,0.3184,12.627360000000001,31.25,144.0,389.0,1.6912,14.0,5.0848
bctech2080,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,12.0,1,0.8461537810650938,0.03394255865811342,39.57142857142857,0.34296028880866425,15.965755544094893,39.57142857142857,129.0,353.0,1.6317689530685922,6.0,5.32129963898917
bctech2081,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,36.0,15,0.41176469780853536,0.06472081210060811,30.594594594594593,0.3507067137809187,12.378120523350205,30.594594594594593,297.0,717.0,1.6784452296819787,6.0,5.240282685512367
bctech2082,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,15.0,7,0.36363634710743875,0.047619047515976086,37.68421052631579,0.27932960893854747,15.185416054101735,37.68421052631579,141.0,412.0,1.5837988826815643,6.0,4.810055865921788
bctech2083,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,14.0,5,0.47368418559556913,0.04668304656834632,28.80952380952381,0.31900826446280994,11.651412829594648,28.80952380952381,141.0,364.0,1.6429752066115701,1.0,4.937190082644628
bctech2084,https://insights.blackcoffer.com/trading-bot-for-forex/,8.0,10,-0.11111110493827195,0.05405405389172957,34.285714285714285,0.225,13.804285714285715,34.285714285714285,84.0,283.0,1.5166666666666666,1.0,4.4125
bctech2085,https://insights.blackcoffer.com/python-model-for-the-analysis-of-sector-specific-stock-etfs-for-investment-purposes%ef%bf%bc/,10.0,9,0.05263157617728546,0.050397877850403505,39.0,0.2850678733031674,15.714027149321268,39.0,123.0,381.0,1.579185520361991,5.0,4.803921568627451
bctech2086,https://insights.blackcoffer.com/medical-classification/,3.0,5,-0.24999996875000394,0.018779342678921732,30.238095238095237,0.30866141732283464,12.21870266216723,30.238095238095237,123.0,405.0,1.6425196850393702,7.0,4.97007874015748
bctech2087,https://insights.blackcoffer.com/design-develop-bert-question-answering-model-explanations-with-visualization/,2.0,7,-0.5555554938271674,0.02593659934888588,39.285714285714285,0.31636363636363635,15.840831168831167,39.285714285714285,110.0,361.0,1.5872727272727272,11.0,5.092727272727273
bctech2088,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,10.0,19,-0.3103448168846615,0.0870870868255643,33.8,0.35700197238658776,13.662800788954636,33.8,132.0,328.0,1.7633136094674555,10.0,5.287968441814596
bctech2089,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,5.0,11,-0.37499997656250145,0.04232804221606338,33.72222222222222,0.27677100494233936,13.599597290865825,33.72222222222222,127.0,376.0,1.6276771004942339,14.0,4.942339373970346
bctech2090,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,7.0,3,0.39999996000000404,0.020120724305592103,58.69230769230769,0.29882044560943644,23.596451255166855,58.69230769230769,173.0,468.0,1.618610747051114,0.0,5.017038007863696
bctech2091,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,7.0,9,-0.12499999218750048,0.03970223315210364,40.529411764705884,0.2844702467343977,16.325552804576116,40.529411764705884,163.0,381.0,1.6284470246734397,0.0,5.062409288824383
bctech2092,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,9.0,5,0.2857142653061239,0.0463576157405377,113.0,0.3185840707964602,45.32743362831859,113.0,96.0,284.0,1.6305309734513274,1.0,5.115044247787611
bctech2093,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,4.0,6,-0.19999998000000202,0.02906976735735533,28.833333333333332,0.30828516377649323,11.65664739884393,28.833333333333332,116.0,328.0,1.6184971098265897,1.0,5.077071290944123
bctech2094,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,13.0,2,0.7333332844444478,0.03685503676448394,35.3125,0.336283185840708,14.259513274336284,35.3125,131.0,362.0,1.6230088495575221,0.0,5.1185840707964605
bctech2095,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,7.0,1,0.7499999062500118,0.023460410488385892,47.5,0.32210526315789473,19.128842105263157,47.5,106.0,311.0,1.6694736842105262,1.0,5.16421052631579
bctech2096,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,7.0,2,0.5555554938271674,0.03370786504229264,215.5,0.27842227378190254,86.31136890951277,215.5,88.0,268.0,1.6264501160092808,4.0,4.965197215777263
bctech2097,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,4.0,4,0.0,0.021798365063219714,32.294117647058826,0.331511839708561,13.050251794706956,32.294117647058826,134.0,349.0,1.7085610200364298,0.0,5.247723132969035
bctech2098,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,8.0,3,0.4545454132231443,0.025287356263707227,22.3,0.29895366218236175,9.039581464872946,22.3,148.0,416.0,1.6218236173393124,5.0,4.992526158445441
bctech2099,https://insights.blackcoffer.com/web-data-connector/,10.0,2,0.6666666111111158,0.028169014018382597,21.29032258064516,0.2696969696969697,8.624007820136852,21.29032258064516,129.0,407.0,1.6257575757575757,3.0,4.898484848484848
bctech2100,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,21.0,7,0.49999998214285774,0.08722741405848157,125.5,0.2749003984063745,50.309960159362554,125.5,92.0,330.0,1.5298804780876494,4.0,4.894422310756972
bctech2101,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,12.0,7,0.26315788088642733,0.054131053976834605,111.4,0.28545780969479356,44.674183123877924,111.4,106.0,363.0,1.5816876122082586,4.0,5.0
bctech2102,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,30.0,16,0.3043478194706996,0.05386416855519418,30.733333333333334,0.29862617498192334,12.412783803326104,30.733333333333334,321.0,779.0,1.6109906001446133,3.0,4.847433116413594
bctech2103,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,36.0,10,0.5652173790170135,0.05463182891373892,30.106382978723403,0.2939929328621908,12.160150364634239,30.106382978723403,305.0,805.0,1.5915194346289752,2.0,4.833215547703181
bctech2104,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,3.0,5,-0.24999996875000394,0.024169184217011527,33.214285714285715,0.32903225806451614,13.417327188940092,33.214285714285715,114.0,325.0,1.6666666666666667,1.0,5.150537634408602
bctech2105,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,12.0,6,0.3333333148148158,0.04749340356861899,31.35,0.28708133971291866,12.65483253588517,31.35,133.0,389.0,1.6156299840510366,3.0,4.934609250398724
bctech2106,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,13.0,5,0.4444444197530878,0.05572755400703544,36.38461538461539,0.33192389006342493,14.686615709871525,36.38461538461539,119.0,316.0,1.6997885835095137,2.0,5.281183932346723
bctech2107,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,10.0,13,-0.1304347769376184,0.05943152439423379,36.64705882352941,0.29213483146067415,14.775677461996034,36.64705882352941,120.0,388.0,1.579454253611557,2.0,4.980738362760834
bctech2108,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,5.0,5,0.0,0.030769230674556215,39.5,0.35443037974683544,15.941772151898736,39.5,125.0,307.0,1.719409282700422,4.0,5.234177215189874
bctech2109,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,10.0,8,0.11111110493827195,0.035856573633751845,46.6875,0.3453815261044177,18.81315261044177,46.6875,182.0,436.0,1.6947791164658634,5.0,5.099062918340027
bctech2110,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,3.0,3,0.0,0.01869158872681748,27.235294117647058,0.3304535637149028,11.026299072544786,27.235294117647058,104.0,310.0,1.7861771058315334,8.0,5.220302375809935
bctech2111,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,9.0,7,0.12499999218750048,0.04289544224424814,28.38095238095238,0.29194630872483224,11.469159475870885,28.38095238095238,125.0,370.0,1.6409395973154361,8.0,4.880872483221476
bctech2112,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,5.0,9,-0.2857142653061239,0.03999999988571429,33.93333333333333,0.35952848722986247,13.717144728225277,33.93333333333333,132.0,328.0,1.7053045186640472,7.0,5.18664047151277
bctech2113,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,17.0,7,0.41666664930555625,0.050955413904553264,33.476190476190474,0.29160739687055476,13.507119149224412,33.476190476190474,165.0,444.0,1.7169274537695591,10.0,4.955903271692746
